timestamp,hour,weekday,is_weekend,month,season_dry,season_rainy,season_harmattan,temperature,is_rain_day,holiday_type_national,holiday_type_religious,is_lockdown,load_kw
2021-01-18 06:00:00,6,0,0,1,False,False,True,36.4,0,0,0,0,83881.35810323467
2021-01-18 07:00:00,7,0,0,1,False,False,True,36.4,0,0,0,0,88954.44242685875
2021-01-18 08:00:00,8,0,0,1,False,False,True,36.4,0,0,0,0,94260.48013695976
2021-01-18 09:00:00,9,0,0,1,False,False,True,36.4,0,0,0,0,88909.84360555533
2021-01-18 10:00:00,10,0,0,1,False,False,True,36.4,0,0,0,0,88873.46941493337
2021-01-18 11:00:00,11,0,0,1,False,False,True,36.4,0,0,0,0,89393.10168092659
2021-01-18 12:00:00,12,0,0,1,False,False,True,36.4,0,0,0,0,113797.75756557961
2021-01-18 13:00:00,13,0,0,1,False,False,True,36.4,0,0,0,0,112338.06063942991
2021-01-18 14:00:00,14,0,0,1,False,False,True,36.4,0,0,0,0,119231.36827683689
2021-01-18 15:00:00,15,0,0,1,False,False,True,36.4,0,0,0,0,111992.65773438083
2021-01-18 16:00:00,16,0,0,1,False,False,True,36.4,0,0,0,0,117218.1786302719
2021-01-18 17:00:00,17,0,0,1,False,False,True,36.4,0,0,0,0,118816.44873189414
2021-01-18 18:00:00,18,0,0,1,False,False,True,36.4,0,0,0,0,134171.9342527471
2021-01-18 19:00:00,19,0,0,1,False,False,True,25.2,0,0,0,0,125089.32899351232
2021-01-18 20:00:00,20,0,0,1,False,False,True,25.2,0,0,0,0,130432.94797097897
2021-01-18 21:00:00,21,0,0,1,False,False,True,25.2,0,0,0,0,128732.2293005676
2021-01-18 22:00:00,22,0,0,1,False,False,True,25.2,0,0,0,0,71956.78573280279
2021-01-18 23:00:00,23,0,0,1,False,False,True,25.2,0,0,0,0,76505.62250840293
2021-01-19 00:00:00,0,1,0,1,False,False,True,25.2,0,0,0,0,61816.339308635754
2021-01-19 01:00:00,1,1,0,1,False,False,True,25.2,0,0,0,0,59472.63173253927
2021-01-19 02:00:00,2,1,0,1,False,False,True,25.2,0,0,0,0,56549.599430315844
2021-01-19 03:00:00,3,1,0,1,False,False,True,25.2,0,0,0,0,57766.37824132051
2021-01-19 04:00:00,4,1,0,1,False,False,True,25.2,0,0,0,0,59515.966859888475
2021-01-19 05:00:00,5,1,0,1,False,False,True,25.2,0,0,0,0,58328.512927131276
2021-01-19 06:00:00,6,1,0,1,False,False,True,36.4,0,0,0,0,92447.39294558713
2021-01-19 07:00:00,7,1,0,1,False,False,True,36.4,0,0,0,0,86275.56479972666
2021-01-19 08:00:00,8,1,0,1,False,False,True,36.4,0,0,0,0,86364.3411773344
2021-01-19 09:00:00,9,1,0,1,False,False,True,36.4,0,0,0,0,90552.17777870609
2021-01-19 10:00:00,10,1,0,1,False,False,True,36.4,0,0,0,0,88871.13896548274
2021-01-19 11:00:00,11,1,0,1,False,False,True,36.4,0,0,0,0,88532.37846325565
2021-01-19 12:00:00,12,1,0,1,False,False,True,36.4,0,0,0,0,112179.85820206402
2021-01-19 13:00:00,13,1,0,1,False,False,True,36.4,0,0,0,0,116648.86461199546
2021-01-19 14:00:00,14,1,0,1,False,False,True,36.4,0,0,0,0,116468.1122299981
2021-01-19 15:00:00,15,1,0,1,False,False,True,36.4,0,0,0,0,118233.69745487937
2021-01-19 16:00:00,16,1,0,1,False,False,True,36.4,0,0,0,0,116772.26533280245
2021-01-19 17:00:00,17,1,0,1,False,False,True,36.4,0,0,0,0,116268.48980439878
2021-01-19 18:00:00,18,1,0,1,False,False,True,36.4,0,0,0,0,140742.50159197583
2021-01-19 19:00:00,19,1,0,1,False,False,True,25.2,0,0,0,0,124118.83174137863
2021-01-19 20:00:00,20,1,0,1,False,False,True,25.2,0,0,0,0,128740.97304711894
2021-01-19 21:00:00,21,1,0,1,False,False,True,25.2,0,0,0,0,123222.13208801163
2021-01-19 22:00:00,22,1,0,1,False,False,True,25.2,0,0,0,0,71404.09529999798
2021-01-19 23:00:00,23,1,0,1,False,False,True,25.2,0,0,0,0,70468.35716844171
2021-01-20 00:00:00,0,2,0,1,False,False,True,25.2,0,0,0,0,60754.8563386298
2021-01-20 01:00:00,1,2,0,1,False,False,True,25.2,0,0,0,0,58636.474416011515
2021-01-20 02:00:00,2,2,0,1,False,False,True,25.2,0,0,0,0,58766.24188851756
2021-01-20 03:00:00,3,2,0,1,False,False,True,25.2,0,0,0,0,56033.16753067637
2021-01-20 04:00:00,4,2,0,1,False,False,True,25.2,0,0,0,0,58050.76626016778
2021-01-20 05:00:00,5,2,0,1,False,False,True,25.2,0,0,0,0,56891.336741727224
2021-01-20 06:00:00,6,2,0,1,False,False,True,36.4,0,0,0,0,91058.63753713554
2021-01-20 07:00:00,7,2,0,1,False,False,True,36.4,0,0,0,0,87622.27216167096
2021-01-20 08:00:00,8,2,0,1,False,False,True,36.4,0,0,0,0,93424.48591301269
2021-01-20 09:00:00,9,2,0,1,False,False,True,36.4,0,0,0,0,85911.04887593977
2021-01-20 10:00:00,10,2,0,1,False,False,True,36.4,0,0,0,0,88083.7004188586
2021-01-20 11:00:00,11,2,0,1,False,False,True,36.4,0,0,0,0,94293.00127491524
2021-01-20 12:00:00,12,2,0,1,False,False,True,36.4,0,0,0,0,115512.15313009493
2021-01-20 13:00:00,13,2,0,1,False,False,True,36.4,0,0,0,0,113312.80333898899
2021-01-20 14:00:00,14,2,0,1,False,False,True,36.4,0,0,0,0,117147.67890634418
2021-01-20 15:00:00,15,2,0,1,False,False,True,36.4,0,0,0,0,115411.51939446366
2021-01-20 16:00:00,16,2,0,1,False,False,True,36.4,0,0,0,0,114510.32436095426
2021-01-20 17:00:00,17,2,0,1,False,False,True,36.4,0,0,0,0,113860.32297300322
2021-01-20 18:00:00,18,2,0,1,False,False,True,36.4,0,0,0,0,144720.93401406487
2021-01-20 19:00:00,19,2,0,1,False,False,True,25.2,0,0,0,0,126771.12024953966
2021-01-20 20:00:00,20,2,0,1,False,False,True,25.2,0,0,0,0,122586.08159916781
2021-01-20 21:00:00,21,2,0,1,False,False,True,25.2,0,0,0,0,131134.27439751383
2021-01-20 22:00:00,22,2,0,1,False,False,True,25.2,0,0,0,0,75027.67726277643
2021-01-20 23:00:00,23,2,0,1,False,False,True,25.2,0,0,0,0,71583.83392245053
2021-01-21 00:00:00,0,3,0,1,False,False,True,25.2,0,0,0,0,56467.20227828465
2021-01-21 01:00:00,1,3,0,1,False,False,True,25.2,0,0,0,0,60483.68199039558
2021-01-21 02:00:00,2,3,0,1,False,False,True,25.2,0,0,0,0,58182.704181276364
2021-01-21 03:00:00,3,3,0,1,False,False,True,25.2,0,0,0,0,53985.055453887246
2021-01-21 04:00:00,4,3,0,1,False,False,True,25.2,0,0,0,0,63268.09991151167
2021-01-21 05:00:00,5,3,0,1,False,False,True,25.2,0,0,0,0,57715.023844460105
2021-01-21 06:00:00,6,3,0,1,False,False,True,36.4,0,0,0,0,93838.92934120607
2021-01-21 07:00:00,7,3,0,1,False,False,True,36.4,0,0,0,0,93296.08739491428
2021-01-21 08:00:00,8,3,0,1,False,False,True,36.4,0,0,0,0,87597.47613879296
2021-01-21 09:00:00,9,3,0,1,False,False,True,36.4,0,0,0,0,92682.97466090787
2021-01-21 10:00:00,10,3,0,1,False,False,True,36.4,0,0,0,0,88471.3936253408
2021-01-21 11:00:00,11,3,0,1,False,False,True,36.4,0,0,0,0,85433.24853299014
2021-01-21 12:00:00,12,3,0,1,False,False,True,36.4,0,0,0,0,115538.50458494466
2021-01-21 13:00:00,13,3,0,1,False,False,True,36.4,0,0,0,0,117594.0937544407
2021-01-21 14:00:00,14,3,0,1,False,False,True,36.4,0,0,0,0,115443.15838000918
2021-01-21 15:00:00,15,3,0,1,False,False,True,36.4,0,0,0,0,115832.37914768726
2021-01-21 16:00:00,16,3,0,1,False,False,True,36.4,0,0,0,0,119458.91511232154
2021-01-21 17:00:00,17,3,0,1,False,False,True,36.4,0,0,0,0,116866.23495072525
2021-01-21 18:00:00,18,3,0,1,False,False,True,36.4,0,0,0,0,135691.75422178762
2021-01-21 19:00:00,19,3,0,1,False,False,True,25.2,0,0,0,0,129155.07580916831
2021-01-21 20:00:00,20,3,0,1,False,False,True,25.2,0,0,0,0,127894.18891738562
2021-01-21 21:00:00,21,3,0,1,False,False,True,25.2,0,0,0,0,121095.98799634489
2021-01-21 22:00:00,22,3,0,1,False,False,True,25.2,0,0,0,0,74570.88228442862
2021-01-21 23:00:00,23,3,0,1,False,False,True,25.2,0,0,0,0,74479.57176929025
2021-01-22 00:00:00,0,4,0,1,False,False,True,25.2,0,0,0,0,58850.30282395215
2021-01-22 01:00:00,1,4,0,1,False,False,True,25.2,0,0,0,0,61029.25145267394
2021-01-22 02:00:00,2,4,0,1,False,False,True,25.2,0,0,0,0,57119.01603918374
2021-01-22 03:00:00,3,4,0,1,False,False,True,25.2,0,0,0,0,59641.24947205225
2021-01-22 04:00:00,4,4,0,1,False,False,True,25.2,0,0,0,0,54882.60157208162
2021-01-22 05:00:00,5,4,0,1,False,False,True,25.2,0,0,0,0,59817.72595849708
2021-01-22 06:00:00,6,4,0,1,False,False,True,36.4,0,0,0,0,94982.64923884974
2021-01-22 07:00:00,7,4,0,1,False,False,True,36.4,0,0,0,0,87612.85911883114
2021-01-22 08:00:00,8,4,0,1,False,False,True,36.4,0,0,0,0,88200.49467003056
2021-01-22 09:00:00,9,4,0,1,False,False,True,36.4,0,0,0,0,88324.96139277112
2021-01-22 10:00:00,10,4,0,1,False,False,True,36.4,0,0,0,0,90424.99556450399
2021-01-22 11:00:00,11,4,0,1,False,False,True,36.4,0,0,0,0,87442.4093178657
2021-01-22 12:00:00,12,4,0,1,False,False,True,36.4,0,0,0,0,117653.11844672746
2021-01-22 13:00:00,13,4,0,1,False,False,True,36.4,0,0,0,0,118717.09986367292
2021-01-22 14:00:00,14,4,0,1,False,False,True,36.4,0,0,0,0,117935.86803363447
2021-01-22 15:00:00,15,4,0,1,False,False,True,36.4,0,0,0,0,112178.96143590483
2021-01-22 16:00:00,16,4,0,1,False,False,True,36.4,0,0,0,0,119087.91916289653
2021-01-22 17:00:00,17,4,0,1,False,False,True,36.4,0,0,0,0,118943.41853563422
2021-01-22 18:00:00,18,4,0,1,False,False,True,36.4,0,0,0,0,139875.40343086576
2021-01-22 19:00:00,19,4,0,1,False,False,True,25.2,0,0,0,0,128332.10562163957
2021-01-22 20:00:00,20,4,0,1,False,False,True,25.2,0,0,0,0,127950.47328551284
2021-01-22 21:00:00,21,4,0,1,False,False,True,25.2,0,0,0,0,129980.973495316
2021-01-22 22:00:00,22,4,0,1,False,False,True,25.2,0,0,0,0,78308.78371900864
2021-01-22 23:00:00,23,4,0,1,False,False,True,25.2,0,0,0,0,71117.39884158787
2021-01-23 00:00:00,0,5,1,1,False,False,True,25.2,0,0,0,0,52675.31348948693
2021-01-23 01:00:00,1,5,1,1,False,False,True,25.2,0,0,0,0,49764.45725498137
2021-01-23 02:00:00,2,5,1,1,False,False,True,25.2,0,0,0,0,49655.817369928496
2021-01-23 03:00:00,3,5,1,1,False,False,True,25.2,0,0,0,0,46138.67327404491
2021-01-23 04:00:00,4,5,1,1,False,False,True,25.2,0,0,0,0,49268.02647621151
2021-01-23 05:00:00,5,5,1,1,False,False,True,25.2,0,0,0,0,47486.83760507896
2021-01-23 06:00:00,6,5,1,1,False,False,True,36.4,0,0,0,0,75425.36392623514
2021-01-23 07:00:00,7,5,1,1,False,False,True,36.4,0,0,0,0,73839.53404055463
2021-01-23 08:00:00,8,5,1,1,False,False,True,36.4,0,0,0,0,75462.72903171748
2021-01-23 09:00:00,9,5,1,1,False,False,True,36.4,0,0,0,0,75569.72410744149
2021-01-23 10:00:00,10,5,1,1,False,False,True,36.4,0,0,0,0,76826.887296097
2021-01-23 11:00:00,11,5,1,1,False,False,True,36.4,0,0,0,0,72548.12534427167
2021-01-23 12:00:00,12,5,1,1,False,False,True,36.4,0,0,0,0,95496.20463063671
2021-01-23 13:00:00,13,5,1,1,False,False,True,36.4,0,0,0,0,100014.78567682633
2021-01-23 14:00:00,14,5,1,1,False,False,True,36.4,0,0,0,0,97116.40470732476
2021-01-23 15:00:00,15,5,1,1,False,False,True,36.4,0,0,0,0,101796.32447557485
2021-01-23 16:00:00,16,5,1,1,False,False,True,36.4,0,0,0,0,99673.17430503762
2021-01-23 17:00:00,17,5,1,1,False,False,True,36.4,0,0,0,0,100626.90537551603
2021-01-23 18:00:00,18,5,1,1,False,False,True,36.4,0,0,0,0,120656.73080105224
2021-01-23 19:00:00,19,5,1,1,False,False,True,25.2,0,0,0,0,107515.72297048356
2021-01-23 20:00:00,20,5,1,1,False,False,True,25.2,0,0,0,0,106853.7832364593
2021-01-23 21:00:00,21,5,1,1,False,False,True,25.2,0,0,0,0,110469.25646399704
2021-01-23 22:00:00,22,5,1,1,False,False,True,25.2,0,0,0,0,63748.78390982421
2021-01-23 23:00:00,23,5,1,1,False,False,True,25.2,0,0,0,0,62006.674225446746
2021-01-24 00:00:00,0,6,1,1,False,False,True,25.2,0,0,0,0,53458.64491738986
2021-01-24 01:00:00,1,6,1,1,False,False,True,25.2,0,0,0,0,49449.38922540018
2021-01-24 02:00:00,2,6,1,1,False,False,True,25.2,0,0,0,0,50061.93409388945
2021-01-24 03:00:00,3,6,1,1,False,False,True,25.2,0,0,0,0,50033.05662708564
2021-01-24 04:00:00,4,6,1,1,False,False,True,25.2,0,0,0,0,47643.51526275382
2021-01-24 05:00:00,5,6,1,1,False,False,True,25.2,0,0,0,0,50173.96347371598
2021-01-24 06:00:00,6,6,1,1,False,False,True,36.4,0,0,0,0,80076.90044349623
2021-01-24 07:00:00,7,6,1,1,False,False,True,36.4,0,0,0,0,77697.42078844045
2021-01-24 08:00:00,8,6,1,1,False,False,True,36.4,0,0,0,0,76662.65856599734
2021-01-24 09:00:00,9,6,1,1,False,False,True,36.4,0,0,0,0,76180.58179708583
2021-01-24 10:00:00,10,6,1,1,False,False,True,36.4,0,0,0,0,77412.16757101587
2021-01-24 11:00:00,11,6,1,1,False,False,True,36.4,0,0,0,0,78459.41657122296
2021-01-24 12:00:00,12,6,1,1,False,False,True,36.4,0,0,0,0,100633.0970772244
2021-01-24 13:00:00,13,6,1,1,False,False,True,36.4,0,0,0,0,98280.33784544507
2021-01-24 14:00:00,14,6,1,1,False,False,True,36.4,0,0,0,0,99921.95398527531
2021-01-24 15:00:00,15,6,1,1,False,False,True,36.4,0,0,0,0,100309.8493528707
2021-01-24 16:00:00,16,6,1,1,False,False,True,36.4,0,0,0,0,96592.01253118257
2021-01-24 17:00:00,17,6,1,1,False,False,True,36.4,0,0,0,0,99530.57635295925
2021-01-24 18:00:00,18,6,1,1,False,False,True,36.4,0,0,0,0,111726.7402842441
2021-01-24 19:00:00,19,6,1,1,False,False,True,25.2,0,0,0,0,109496.33427455297
2021-01-24 20:00:00,20,6,1,1,False,False,True,25.2,0,0,0,0,109940.8576364067
2021-01-24 21:00:00,21,6,1,1,False,False,True,25.2,0,0,0,0,110158.86531446615
2021-01-24 22:00:00,22,6,1,1,False,False,True,25.2,0,0,0,0,61487.38286957608
2021-01-24 23:00:00,23,6,1,1,False,False,True,25.2,0,0,0,0,63247.61708756009
2021-01-25 00:00:00,0,0,0,1,False,False,True,25.2,0,0,0,0,62359.88461385292
2021-01-25 01:00:00,1,0,0,1,False,False,True,25.2,0,0,0,0,62334.424120728145
2021-01-25 02:00:00,2,0,0,1,False,False,True,25.2,0,0,0,0,58727.0682519336
2021-01-25 03:00:00,3,0,0,1,False,False,True,25.2,0,0,0,0,59148.299076823896
2021-01-25 04:00:00,4,0,0,1,False,False,True,25.2,0,0,0,0,61577.27786183608
2021-01-25 05:00:00,5,0,0,1,False,False,True,25.2,0,0,0,0,55047.99496184456
2021-01-25 06:00:00,6,0,0,1,False,False,True,36.4,0,0,0,0,89292.31064330744
2021-01-25 07:00:00,7,0,0,1,False,False,True,36.4,0,0,0,0,93438.9261388419
2021-01-25 08:00:00,8,0,0,1,False,False,True,36.4,0,0,0,0,92538.00135421191
2021-01-25 09:00:00,9,0,0,1,False,False,True,36.4,0,0,0,0,91023.15944412476
2021-01-25 10:00:00,10,0,0,1,False,False,True,36.4,0,0,0,0,86335.41898667345
2021-01-25 11:00:00,11,0,0,1,False,False,True,36.4,0,0,0,0,89975.2244173971
2021-01-25 12:00:00,12,0,0,1,False,False,True,36.4,0,0,0,0,115125.21150937518
2021-01-25 13:00:00,13,0,0,1,False,False,True,36.4,0,0,0,0,117427.59725704305
2021-01-25 14:00:00,14,0,0,1,False,False,True,36.4,0,0,0,0,114576.63328801282
2021-01-25 15:00:00,15,0,0,1,False,False,True,36.4,0,0,0,0,114035.6915125635
2021-01-25 16:00:00,16,0,0,1,False,False,True,36.4,0,0,0,0,111437.83680579091
2021-01-25 17:00:00,17,0,0,1,False,False,True,36.4,0,0,0,0,119654.51171244177
2021-01-25 18:00:00,18,0,0,1,False,False,True,36.4,0,0,0,0,136800.57372139234
2021-01-25 19:00:00,19,0,0,1,False,False,True,25.2,0,0,0,0,127792.86445925634
2021-01-25 20:00:00,20,0,0,1,False,False,True,25.2,0,0,0,0,127394.40470881455
2021-01-25 21:00:00,21,0,0,1,False,False,True,25.2,0,0,0,0,124731.41516759875
2021-01-25 22:00:00,22,0,0,1,False,False,True,25.2,0,0,0,0,70352.33772137952
2021-01-25 23:00:00,23,0,0,1,False,False,True,25.2,0,0,0,0,70986.71218500691
2021-01-26 00:00:00,0,1,0,1,False,False,True,25.2,0,0,0,0,56992.078902926514
2021-01-26 01:00:00,1,1,0,1,False,False,True,25.2,0,0,0,0,59716.51561753451
2021-01-26 02:00:00,2,1,0,1,False,False,True,25.2,0,0,0,0,56810.70584119847
2021-01-26 03:00:00,3,1,0,1,False,False,True,25.2,0,0,0,0,63166.226578986556
2021-01-26 04:00:00,4,1,0,1,False,False,True,25.2,0,0,0,0,61367.877589732874
2021-01-26 05:00:00,5,1,0,1,False,False,True,25.2,0,0,0,0,60820.89887416427
2021-01-26 06:00:00,6,1,0,1,False,False,True,36.4,0,0,0,0,89800.85274381713
2021-01-26 07:00:00,7,1,0,1,False,False,True,36.4,0,0,0,0,93885.70183930121
2021-01-26 08:00:00,8,1,0,1,False,False,True,36.4,0,0,0,0,89554.98592219719
2021-01-26 09:00:00,9,1,0,1,False,False,True,36.4,0,0,0,0,90021.84646461438
2021-01-26 10:00:00,10,1,0,1,False,False,True,36.4,0,0,0,0,90524.93634937318
2021-01-26 11:00:00,11,1,0,1,False,False,True,36.4,0,0,0,0,91854.55760135836
2021-01-26 12:00:00,12,1,0,1,False,False,True,36.4,0,0,0,0,118192.27019750747
2021-01-26 13:00:00,13,1,0,1,False,False,True,36.4,0,0,0,0,115412.1868038885
2021-01-26 14:00:00,14,1,0,1,False,False,True,36.4,0,0,0,0,115267.51570143513
2021-01-26 15:00:00,15,1,0,1,False,False,True,36.4,0,0,0,0,118199.75739288023
2021-01-26 16:00:00,16,1,0,1,False,False,True,36.4,0,0,0,0,118388.0914597281
2021-01-26 17:00:00,17,1,0,1,False,False,True,36.4,0,0,0,0,115616.62218794283
2021-01-26 18:00:00,18,1,0,1,False,False,True,36.4,0,0,0,0,133832.02982580385
2021-01-26 19:00:00,19,1,0,1,False,False,True,25.2,0,0,0,0,126881.70975997939
2021-01-26 20:00:00,20,1,0,1,False,False,True,25.2,0,0,0,0,128958.81449706465
2021-01-26 21:00:00,21,1,0,1,False,False,True,25.2,0,0,0,0,131913.54211604944
2021-01-26 22:00:00,22,1,0,1,False,False,True,25.2,0,0,0,0,70505.10509414834
2021-01-26 23:00:00,23,1,0,1,False,False,True,25.2,0,0,0,0,72433.57186792357
2021-01-27 00:00:00,0,2,0,1,False,False,True,25.2,0,0,0,0,57826.49109618656
2021-01-27 01:00:00,1,2,0,1,False,False,True,25.2,0,0,0,0,62189.51334857875
2021-01-27 02:00:00,2,2,0,1,False,False,True,25.2,0,0,0,0,58712.646248853416
2021-01-27 03:00:00,3,2,0,1,False,False,True,25.2,0,0,0,0,56531.68360156933
2021-01-27 04:00:00,4,2,0,1,False,False,True,25.2,0,0,0,0,60196.738207304545
2021-01-27 05:00:00,5,2,0,1,False,False,True,25.2,0,0,0,0,57788.40369989764
2021-01-27 06:00:00,6,2,0,1,False,False,True,36.4,0,0,0,0,87039.03181660511
2021-01-27 07:00:00,7,2,0,1,False,False,True,36.4,0,0,0,0,87868.06673180962
2021-01-27 08:00:00,8,2,0,1,False,False,True,36.4,0,0,0,0,94435.10488605655
2021-01-27 09:00:00,9,2,0,1,False,False,True,36.4,0,0,0,0,91060.52305412365
2021-01-27 10:00:00,10,2,0,1,False,False,True,36.4,0,0,0,0,90369.40013863136
2021-01-27 11:00:00,11,2,0,1,False,False,True,36.4,0,0,0,0,89475.26566046989
2021-01-27 12:00:00,12,2,0,1,False,False,True,36.4,0,0,0,0,117330.372105297
2021-01-27 13:00:00,13,2,0,1,False,False,True,36.4,0,0,0,0,117300.58986500624
2021-01-27 14:00:00,14,2,0,1,False,False,True,36.4,0,0,0,0,117330.42207051833
2021-01-27 15:00:00,15,2,0,1,False,False,True,36.4,0,0,0,0,116887.1127256944
2021-01-27 16:00:00,16,2,0,1,False,False,True,36.4,0,0,0,0,118771.99584576389
2021-01-27 17:00:00,17,2,0,1,False,False,True,36.4,0,0,0,0,116657.76086500184
2021-01-27 18:00:00,18,2,0,1,False,False,True,36.4,0,0,0,0,135355.1529111184
2021-01-27 19:00:00,19,2,0,1,False,False,True,25.2,0,0,0,0,125868.94277274783
2021-01-27 20:00:00,20,2,0,1,False,False,True,25.2,0,0,0,0,122452.45326627573
2021-01-27 21:00:00,21,2,0,1,False,False,True,25.2,0,0,0,0,132467.04279010597
2021-01-27 22:00:00,22,2,0,1,False,False,True,25.2,0,0,0,0,75656.88647988172
2021-01-27 23:00:00,23,2,0,1,False,False,True,25.2,0,0,0,0,71424.82376217691
2021-01-28 00:00:00,0,3,0,1,False,False,True,25.2,0,0,0,0,58095.38787650725
2021-01-28 01:00:00,1,3,0,1,False,False,True,25.2,0,0,0,0,57207.80881448391
2021-01-28 02:00:00,2,3,0,1,False,False,True,25.2,0,0,0,0,62656.368028435296
2021-01-28 03:00:00,3,3,0,1,False,False,True,25.2,0,0,0,0,55250.307089322676
2021-01-28 04:00:00,4,3,0,1,False,False,True,25.2,0,0,0,0,59086.190147046946
2021-01-28 05:00:00,5,3,0,1,False,False,True,25.2,0,0,0,0,58528.68039358788
2021-01-28 06:00:00,6,3,0,1,False,False,True,36.4,0,0,0,0,92167.09657677279
2021-01-28 07:00:00,7,3,0,1,False,False,True,36.4,0,0,0,0,89839.97693068827
2021-01-28 08:00:00,8,3,0,1,False,False,True,36.4,0,0,0,0,85704.47780836141
2021-01-28 09:00:00,9,3,0,1,False,False,True,36.4,0,0,0,0,89472.2054133939
2021-01-28 10:00:00,10,3,0,1,False,False,True,36.4,0,0,0,0,87669.59445514169
2021-01-28 11:00:00,11,3,0,1,False,False,True,36.4,0,0,0,0,90298.9488663914
2021-01-28 12:00:00,12,3,0,1,False,False,True,36.4,0,0,0,0,120185.44259130083
2021-01-28 13:00:00,13,3,0,1,False,False,True,36.4,0,0,0,0,112251.43688941932
2021-01-28 14:00:00,14,3,0,1,False,False,True,36.4,0,0,0,0,114599.44316150025
2021-01-28 15:00:00,15,3,0,1,False,False,True,36.4,0,0,0,0,115218.26761554128
2021-01-28 16:00:00,16,3,0,1,False,False,True,36.4,0,0,0,0,115645.92226146699
2021-01-28 17:00:00,17,3,0,1,False,False,True,36.4,0,0,0,0,118450.31416026312
2021-01-28 18:00:00,18,3,0,1,False,False,True,36.4,0,0,0,0,137366.13895609652
2021-01-28 19:00:00,19,3,0,1,False,False,True,25.2,0,0,0,0,128439.50681430112
2021-01-28 20:00:00,20,3,0,1,False,False,True,25.2,0,0,0,0,125835.56739067056
2021-01-28 21:00:00,21,3,0,1,False,False,True,25.2,0,0,0,0,127974.81086354484
2021-01-28 22:00:00,22,3,0,1,False,False,True,25.2,0,0,0,0,75444.4940771943
2021-01-28 23:00:00,23,3,0,1,False,False,True,25.2,0,0,0,0,71669.25112565728
2021-01-29 00:00:00,0,4,0,1,False,False,True,25.2,0,0,0,0,60753.39529951628
2021-01-29 01:00:00,1,4,0,1,False,False,True,25.2,0,0,0,0,58930.93192181892
2021-01-29 02:00:00,2,4,0,1,False,False,True,25.2,0,0,0,0,61413.650601205634
2021-01-29 03:00:00,3,4,0,1,False,False,True,25.2,0,0,0,0,58296.45024980757
2021-01-29 04:00:00,4,4,0,1,False,False,True,25.2,0,0,0,0,59753.11163790525
2021-01-29 05:00:00,5,4,0,1,False,False,True,25.2,0,0,0,0,58698.484420803674
2021-01-29 06:00:00,6,4,0,1,False,False,True,36.4,0,0,0,0,89859.46934489855
2021-01-29 07:00:00,7,4,0,1,False,False,True,36.4,0,0,0,0,90747.32607056423
2021-01-29 08:00:00,8,4,0,1,False,False,True,36.4,0,0,0,0,91442.01867306227
2021-01-29 09:00:00,9,4,0,1,False,False,True,36.4,0,0,0,0,86976.08772018999
2021-01-29 10:00:00,10,4,0,1,False,False,True,36.4,0,0,0,0,93684.0840220447
2021-01-29 11:00:00,11,4,0,1,False,False,True,36.4,0,0,0,0,85450.84239862551
2021-01-29 12:00:00,12,4,0,1,False,False,True,36.4,0,0,0,0,114887.96972565277
2021-01-29 13:00:00,13,4,0,1,False,False,True,36.4,0,0,0,0,116364.32732308777
2021-01-29 14:00:00,14,4,0,1,False,False,True,36.4,0,0,0,0,117630.88992271488
2021-01-29 15:00:00,15,4,0,1,False,False,True,36.4,0,0,0,0,120540.43131935346
2021-01-29 16:00:00,16,4,0,1,False,False,True,36.4,0,0,0,0,111954.27127943725
2021-01-29 17:00:00,17,4,0,1,False,False,True,36.4,0,0,0,0,115330.76467902574
2021-01-29 18:00:00,18,4,0,1,False,False,True,36.4,0,0,0,0,132482.91628050184
2021-01-29 19:00:00,19,4,0,1,False,False,True,25.2,0,0,0,0,127479.05493477562
2021-01-29 20:00:00,20,4,0,1,False,False,True,25.2,0,0,0,0,128079.20896125007
2021-01-29 21:00:00,21,4,0,1,False,False,True,25.2,0,0,0,0,131376.98935542814
2021-01-29 22:00:00,22,4,0,1,False,False,True,25.2,0,0,0,0,73801.58690223364
2021-01-29 23:00:00,23,4,0,1,False,False,True,25.2,0,0,0,0,76110.06282360596
2021-01-30 00:00:00,0,5,1,1,False,False,True,25.2,0,0,0,0,51439.59270384765
2021-01-30 01:00:00,1,5,1,1,False,False,True,25.2,0,0,0,0,48891.87950748708
2021-01-30 02:00:00,2,5,1,1,False,False,True,25.2,0,0,0,0,46457.5981330199
2021-01-30 03:00:00,3,5,1,1,False,False,True,25.2,0,0,0,0,50667.505745729526
2021-01-30 04:00:00,4,5,1,1,False,False,True,25.2,0,0,0,0,46249.74495713659
2021-01-30 05:00:00,5,5,1,1,False,False,True,25.2,0,0,0,0,53218.01768167411
2021-01-30 06:00:00,6,5,1,1,False,False,True,36.4,0,0,0,0,76179.84474490794
2021-01-30 07:00:00,7,5,1,1,False,False,True,36.4,0,0,0,0,79572.94352877855
2021-01-30 08:00:00,8,5,1,1,False,False,True,36.4,0,0,0,0,75384.463914669
2021-01-30 09:00:00,9,5,1,1,False,False,True,36.4,0,0,0,0,77257.12696600248
2021-01-30 10:00:00,10,5,1,1,False,False,True,36.4,0,0,0,0,77108.37214333672
2021-01-30 11:00:00,11,5,1,1,False,False,True,36.4,0,0,0,0,76472.3897049727
2021-01-30 12:00:00,12,5,1,1,False,False,True,36.4,0,0,0,0,98028.35121650854
2021-01-30 13:00:00,13,5,1,1,False,False,True,36.4,0,0,0,0,100091.14004617631
